,CustomerId,exited
0,15601012,0.4933565168931638
1,15734762,0.7053151990922948
2,15586757,0.1261042108652732
3,15590888,0.1564002962584576
4,15726087,0.30941014125821137
5,15769504,0.18288871968313603
6,15801832,0.22322100962809632
7,15632826,0.13720244711680282
8,15794413,0.08840629977734332
9,15677117,0.20529554375337283
10,15686999,0.1338320424295309
11,15588350,0.2004259880802615
12,15713354,0.24714705980796325
13,15750772,0.13176527822563952
14,15628824,0.13485414179408683
15,15631681,0.18298192773427105
16,15763218,0.11576619678081798
17,15743538,0.11051124722304208
18,15807194,0.10737313237704975
19,15717231,0.22164355983480505
20,15762110,0.06622469927106436
21,15638424,0.14911137040113154
22,15609804,0.07384758042096601
23,15762091,0.17759059717138115
24,15614847,0.2850546210353842
25,15609299,0.13178869208556437
26,15643967,0.13889189669019905
27,15701741,0.18720176687306864
28,15575409,0.23463353872213064
29,15620751,0.07368013659422555
30,15712303,0.22993328246673478
31,15571305,0.25966952704964463
32,15617082,0.09478591398848588
33,15734438,0.10343996443475117
34,15660422,0.07051450414397507
35,15758056,0.07147222788563976
36,15647546,0.18722699830061143
37,15799932,0.05343274028548083
38,15669253,0.11648532315003597
39,15591010,0.4729292101236136
40,15810711,0.12462754460156729
41,15798470,0.4854205571322065
42,15668575,0.4841451826101121
43,15728829,0.13474616164750175
44,15628144,0.21929981047236105
45,15777452,0.43461562285129907
46,15680421,0.16475114475092226
47,15718673,0.18265708012339363
48,15735106,0.1089004027539297
49,15574072,0.30334050187947165
50,15600583,0.1361083032061507
51,15658969,0.5637422047291882
52,15713378,0.0766599408715471
53,15689061,0.16482488933966163
54,15655794,0.05643139026862037
55,15603203,0.1345136016615738
56,15670029,0.10207235671234102
57,15744913,0.09091041018510795
58,15774630,0.45568365339908423
59,15694566,0.16475114475092226
60,15650244,0.0979449095795469
61,15701376,0.11647303176587229
62,15593365,0.10587889299709712
63,15603465,0.45108618558664154
64,15668889,0.662551748020984
65,15642160,0.08426491098249528
66,15608338,0.7401154081565147
67,15658577,0.519999335232468
68,15723105,0.14230050371491804
69,15661656,0.06934956882983466
70,15586970,0.40225190742650957
71,15700549,0.1675367002236032
72,15669782,0.24978698243174166
73,15715939,0.07192960841235387
74,15679663,0.1043888252441638
75,15754168,0.1710514287685136
76,15638068,0.07312637568422882
77,15755722,0.13047158559376273
78,15580068,0.0545593816205262
79,15737647,0.6003726706792398
80,15624595,0.12471273754193528
81,15697270,0.12639282203332003
82,15588449,0.12083063699940809
83,15696744,0.15461200047755752
84,15759456,0.1059748725897924
85,15606133,0.09967667109410516
86,15779182,0.4194509612299994
87,15732281,0.22329495033028138
88,15590810,0.2972084156910406
89,15700325,0.16914376445529203
90,15681220,0.0857907666510393
91,15609676,0.17451421744891704
92,15699523,0.4972109069217744
93,15691647,0.11182032544652916
94,15722611,0.30389181852405595
95,15678427,0.12410101289738858
96,15756824,0.4856270426911537
97,15578747,0.08912535675659296
98,15727811,0.6007314603936773
99,15702337,0.0574385414818295
100,15571476,0.15797969716565002
101,15682639,0.052997136967796656
102,15804864,0.12350758449213782
103,15626156,0.19356833802938478
104,15808389,0.22956142676655436
105,15568573,0.4588572627521826
106,15630641,0.1309071969264121
107,15617507,0.1110138110051303
108,15743456,0.10862114051119459
109,15668347,0.0729035124916211
110,15661936,0.1595536957285359
111,15777067,0.25750458544536065
112,15789753,0.12078981330674735
113,15677871,0.09757008051832029
114,15659475,0.13115517898620085
115,15720338,0.20291877876952602
116,15720110,0.0958882980430353
117,15730394,0.16258196759341345
118,15743673,0.08814445217346158
119,15681705,0.07136970561985101
120,15745030,0.1834193090664434
121,15668032,0.14242408817542365
122,15726960,0.0862860221907351
123,15672756,0.12710848346137674
124,15762928,0.3120385366652502
125,15707011,0.3991199092160145
126,15681671,0.11240224137073485
127,15772781,0.5337327206348248
128,15575410,0.1960818472433187
129,15646082,0.1660123967412002
130,15807433,0.15017010498372274
131,15766575,0.5889660321096187
132,15660316,0.31693907773172875
133,15776518,0.1559980614585141
134,15773779,0.2755972516707741
135,15666163,0.1762021557115528
136,15680706,0.6012660595715414
137,15771442,0.11751939313672233
138,15687270,0.22641772521973336
139,15702566,0.0884951498725996
140,15796370,0.12061883989645686
141,15624293,0.4453480433966476
142,15603135,0.6239833637011002
143,15725679,0.4548762753689602
144,15586880,0.16058205086823804
145,15638803,0.12052537597506406
146,15691875,0.2622577187569495
147,15607874,0.09657830520713807
148,15641389,0.4511953849627165
149,15783477,0.21438977562187417
150,15725039,0.09112016810284722
151,15580203,0.16297986074943055
152,15650432,0.1862078486458514
153,15698786,0.18841688135677273
154,15691483,0.10855845670799744
155,15726490,0.2653721318282242
156,15612832,0.130032143895672
157,15681316,0.16590087730603056
158,15626710,0.1531036829148786
159,15692575,0.13910572021163628
160,15573452,0.28835454528184823
161,15765375,0.42577785026031956
162,15768387,0.09212379239948768
163,15752885,0.15191969778463865
164,15698619,0.10986228927012696
165,15670427,0.15288285712579894
166,15686743,0.05941588113876357
167,15636634,0.2300200156311022
168,15712930,0.19713042380974738
169,15690589,0.22024667448284346
170,15776047,0.08284611313919996
171,15778157,0.10303537102273237
172,15611644,0.21216202371892398
173,15768530,0.0798891538113124
174,15688713,0.22869806450236507
175,15632521,0.4638725849560521
176,15581620,0.31997287915859846
177,15627881,0.05373635764000371
178,15712813,0.6787821861265284
179,15620735,0.20828612981175054
180,15583067,0.13273731970286032
181,15743076,0.09789372087812254
182,15754569,0.16461055876317673
183,15653620,0.0806694366226003
184,15597394,0.15299870753199005
185,15776733,0.21720243328141117
186,15583764,0.22600529715231774
187,15632503,0.1680533990776396
188,15671322,0.22632995609488002
189,15756301,0.165542242249694
190,15730793,0.448773753604119
191,15806941,0.21507948466770346
192,15759317,0.1543440922920549
193,15749807,0.11098702602044826
194,15620832,0.08793609846408579
195,15715078,0.07048578686615256
196,15802207,0.23130556739037395
197,15572050,0.4253512597531234
198,15803078,0.11906424173720848
199,15677087,0.18308783556212474
200,15569641,0.29946877438648967
201,15799635,0.44530230938067633
202,15605276,0.08303960268316865
203,15620323,0.1866363234694342
204,15791302,0.07350612428718122
205,15667633,0.08541772059017971
206,15619898,0.1675367002236032
207,15634375,0.1159575132059159
208,15602043,0.4620711477284569
209,15786215,0.3487003292500961
210,15593773,0.0767834687507627
211,15813163,0.18467938365349693
212,15613463,0.33891632645659103
213,15773503,0.07145577501491535
214,15698324,0.14114661137762355
215,15742504,0.08710265097470694
216,15686461,0.26685092198695876
217,15606115,0.35344080573284214
218,15751774,0.21457032832824002
219,15670345,0.24663429996388128
220,15806486,0.3250779284714671
221,15755642,0.06507954740901488
222,15801934,0.1450223718486916
223,15807593,0.194229503210638
224,15784687,0.1364771462688425
225,15624596,0.12335198023929284
226,15631359,0.1679960838661499
227,15748473,0.07386901134211615
228,15687094,0.17238350349342876
229,15754342,0.4091290229353182
230,15602841,0.08162842404909731
231,15698716,0.388806733743908
232,15602797,0.6897361403557132
233,15566380,0.09024672250965672
234,15767358,0.45924091410162515
235,15580252,0.21584113373743363
236,15779904,0.08207213012766162
237,15724623,0.25735935019318545
238,15615096,0.07999903155245047
239,15640161,0.37168628096912554
240,15594651,0.09617086544581756
241,15685829,0.05714536930267543
242,15769110,0.2883778286213188
243,15663134,0.1841822534972075
244,15594720,0.14786539569931154
245,15711572,0.21897455404538196
246,15713479,0.0702988305722288
247,15602479,0.09378985160350892
248,15751912,0.0581936862803114
249,15807473,0.05841405051040902
250,15572461,0.19665929412617855
251,15742091,0.2466979333808222
252,15795224,0.16907625552213867
253,15701109,0.1507708150517418
254,15568006,0.5905191198525095
255,15683618,0.12994115459366712
256,15603378,0.1296096297396202
257,15751167,0.13649503937594948
258,15747677,0.20481654927944742
259,15662532,0.14203951168302245
260,15581036,0.23487748466971733
261,15709523,0.14489487751324912
262,15674929,0.106125040742129
263,15723851,0.18035727884809538
264,15594340,0.17140080463554694
265,15766205,0.15806790983240232
266,15700772,0.18720852847323566
267,15754267,0.117853107860666
268,15783019,0.7196159770671996
269,15759684,0.11665814012586678
270,15758836,0.06359253388288161
271,15798737,0.0719328518979035
272,15624423,0.13650678946154784
273,15798256,0.3061562258264553
274,15812197,0.140180326431088
275,15672754,0.20745329882168334
276,15813095,0.07125754725262554
277,15696900,0.11880554611778582
278,15632899,0.10972456489114257
279,15574012,0.24440703918959103
280,15797686,0.09951533662722573
281,15698028,0.13109320004492026
282,15681332,0.2939163683086866
283,15622631,0.283195881987595
284,15644103,0.19885918030814495
285,15749114,0.05352486374135156
286,15744368,0.24806733813286785
287,15625080,0.4978742714151549
288,15715541,0.18480665493877305
289,15646196,0.15405140264836292
290,15570299,0.24914177041570945
291,15715532,0.15642301825710064
292,15645569,0.10530424347288463
293,15571081,0.19205264173446185
294,15700752,0.0804918380421417
295,15737025,0.4262395943007441
296,15752912,0.11110285069849024
297,15647975,0.2188964246353268
298,15599211,0.08645647327882477
299,15720820,0.11691539057729364
300,15714260,0.11471591293760065
301,15723858,0.06430332741582907
302,15624611,0.07364640941509355
303,15585907,0.11880103477686005
304,15592773,0.7330633825240089
305,15601569,0.21694219714605495
306,15617401,0.06778266378097964
307,15585255,0.20293364246535572
308,15768816,0.22614186498106673
309,15625586,0.11110735445848166
310,15740345,0.21929048447874544
311,15719991,0.4833715162536288
312,15626795,0.2055485050662152
313,15639049,0.12440483312867728
314,15656322,0.20792274842816585
315,15678572,0.10448570835552122
316,15734058,0.1509655849667813
317,15744789,0.19132112432136592
318,15570002,0.7468368333722303
319,15792868,0.27021551234010466
320,15733964,0.30573641848240013
321,15604782,0.18503023559385093
322,15693200,0.11985115788213502
323,15638882,0.6184630250811066
324,15783225,0.4485094159833234
325,15653547,0.27637041526708417
326,15570073,0.28034997172226755
327,15778604,0.2921623455349735
328,15692977,0.20662467650002042
329,15746594,0.15251156184704623
330,15616922,0.0781110103422591
331,15585133,0.11370697547227528
332,15676909,0.11855515262685866
333,15814940,0.08329860475749865
334,15790782,0.17772168732404992
335,15794560,0.2879634771321238
336,15678882,0.2315754202039061
337,15668767,0.0819810411762903
338,15698927,0.06318136888838408
339,15738042,0.12079970638315839
340,15693904,0.11563800932887817
341,15708228,0.22150473866178857
342,15581893,0.1770287862432135
343,15696826,0.12732145425062164
344,15657829,0.21984529932666053
345,15800049,0.22397130309741503
346,15581198,0.2854657805758379
347,15757632,0.19795364989929445
348,15598751,0.5634354841283942
349,15778934,0.20120337671721755
350,15729515,0.07251391852437535
351,15651140,0.16553288405951222
352,15600258,0.10234270610938914
353,15790336,0.14476685617456922
354,15657321,0.17430907221536432
355,15617348,0.18803898864260724
356,15630413,0.11748457929509935
357,15622321,0.14113141523381006
358,15709653,0.06937102311727786
359,15767594,0.08168752715053491
360,15656707,0.0960107509050276
361,15676835,0.08429233176257632
362,15804075,0.24655124371034304
363,15655082,0.7157848449420023
364,15570769,0.20315484116245972
365,15741643,0.14947559545704972
366,15576111,0.2279429168775376
367,15747208,0.42035422888326673
368,15591607,0.13337303802738698
369,15673907,0.07126308982205543
370,15731755,0.2707731727790275
371,15667889,0.11132439131163598
372,15693381,0.07409508390262529
373,15603247,0.2604911916319717
374,15611947,0.1337118150308977
375,15743193,0.09699704706699724
376,15722758,0.09074244178976518
377,15738751,0.3184616340222548
378,15613085,0.13156752981837502
379,15801473,0.14242996303420885
380,15624892,0.1625448795625845
381,15771855,0.058427959741541684
382,15616451,0.3041843318847748
383,15653776,0.7314488546545752
384,15792305,0.7378707167687998
385,15677955,0.2280299580167329
386,15752097,0.15145301962791569
387,15702561,0.10218684238599975
388,15811970,0.12823081211277865
389,15580912,0.06908698082503126
390,15636105,0.15852181175034993
391,15711219,0.4242427006445808
392,15719931,0.07776692811629676
393,15617304,0.0704219741485617
394,15626008,0.4481073931843659
395,15649744,0.25441815897145653
396,15577064,0.16900927201062274
397,15694376,0.7459253403940862
398,15730360,0.0539807197799214
399,15754952,0.42895368782362003
400,15728480,0.08500891467424512
401,15802501,0.16872671865056152
402,15595426,0.2120642587879015
403,15731815,0.7321410058402756
404,15654156,0.16981907739440857
405,15808526,0.4415744764530075
406,15667632,0.1342479055872464
407,15811589,0.11394857312760888
408,15600879,0.2077965943064198
409,15633854,0.1340470753749526
410,15765311,0.1491567303268711
411,15769902,0.08251696306859622
412,15738835,0.16823434920243702
413,15690440,0.18366102874465612
414,15568982,0.08121034426946809
415,15592091,0.07109500757439287
416,15753969,0.2424953546283841
417,15702434,0.10815765173071505
418,15767391,0.12762527610369948
419,15720155,0.1470331081981299
420,15812850,0.1505765625929448
421,15783589,0.09239821903014214
422,15790958,0.05548840587929095
423,15610383,0.6499312661070019
424,15703394,0.07159336674535034
425,15679813,0.15327486444827135
426,15653347,0.43013684911130057
427,15641688,0.10127728343988704
428,15609735,0.48161805509326994
429,15618950,0.06833266529339178
430,15636982,0.2747820371445975
431,15778975,0.7005581778991293
432,15683562,0.0962322344801106
433,15718454,0.22727276730182056
434,15803136,0.26252652183647507
435,15669490,0.15881176179083797
436,15611961,0.07260467556044675
437,15577988,0.0803544818974726
438,15621267,0.13701542086004692
439,15809837,0.3258707671093829
440,15721181,0.257069282266858
441,15773591,0.2143213732575403
442,15638871,0.14698005536625466
