ID,0
6811,0.5230325336704638
4320,0.45934553734098477
5732,0.4478160548214904
7429,0.46824108786802165
2191,0.9251513123419791
8618,0.504254260029514
3311,0.4770620836372068
7221,0.5732444211339756
3291,0.4421766432628537
9115,0.4500519662128111
9396,0.49481584044073157
663,0.9120176523662138
6124,0.4465947385510465
536,0.8888296575595926
7082,0.4703842833849788
7699,0.4661092199441071
8651,0.5484220190209053
8475,0.4512795977209181
890,0.9131623544619996
6596,0.501180146009231
3501,0.45569958994970045
7751,0.5228336266667275
10896,0.43384086160557905
6343,0.4649680786961299
3456,0.47152164953127385
9417,0.5277400705740538
9086,0.466090706339612
2043,0.9435354901351947
1940,0.9326831953277555
1347,0.9540144955561655
6754,0.4347157515401088
427,0.9436932725339793
9503,0.4585158729585253
9594,0.46174079032244253
1385,0.8863723256606157
9641,0.48530950725152827
1818,0.8909273500260614
7656,0.4936806965849004
2805,0.9404546920290582
6288,0.5134283923275502
9003,0.43205272030632885
4759,0.5356965217492359
9576,0.4911524347404639
6448,0.4976295359902016
5603,0.4659589872445583
891,0.9429404688977212
5741,0.47720707297999987
9305,0.5069502516586897
1785,0.6527270957472057
9603,0.4440798162951083
5443,0.48922791453486203
5328,0.4601597647027746
3765,0.4982334708905782
5627,0.4760352698907746
2939,0.8964967802545708
2029,0.9544153884879673
5868,0.4673557515356021
7647,0.44549503982960453
8513,0.4751343646645961
7865,0.47727606712562204
8186,0.45892979338222795
10050,0.5392682849271923
4693,0.4501887546610309
4560,0.49045628230945754
7775,0.4618824773876781
9504,0.4735366550358851
10480,0.5336306084270198
2480,0.9388042615093534
1918,0.7311831035000037
10685,0.47590996893170306
9406,0.4996399939471416
7419,0.5394351074821403
10895,0.47339837392247863
9455,0.5105158655866969
2969,0.6730525183556348
6935,0.4733424641119315
8427,0.4356184073233815
8985,0.42154958331720055
4318,0.5728640100957056
515,0.6602936757924325
4553,0.5424870286096454
4935,0.4318412995488828
1161,0.9112537162646772
10574,0.451997122930311
1757,0.9287683502570432
671,0.7075115371658386
6335,0.46001433060185365
10290,0.46248414746733907
491,0.9330151872222556
9866,0.4677692492130405
2672,0.9356856466605669
823,0.9265573186830376
9469,0.4705534563753965
4672,0.47456577099989966
5762,0.5011921089527509
2472,0.9380708956891521
4522,0.4433285417726605
10447,0.5420984851002616
8239,0.5057819312736409
5119,0.4287012026201165
8126,0.4109672805271888
6760,0.4856883322857929
7311,0.4289045243898173
4407,0.4680323017361951
3295,0.476820456886357
1066,0.8927152993337293
6055,0.4704318675886517
